NCT_ID,Brief_Title,Official_Title,Start_Date,Year,Status,Phase,Enrollment,Enrollment_Type,Sponsor_Class,Countries,Subspecialty,Retina_Subtype,Modality,AI_Tag,Was_UpRanked,Source_MeSH,Source_Text
NCT05031806,"Evaluation of the Safety, Tolerability and Efficacy of iNexin™ for the Treatment of the Signs and Symptoms Associated With Dry Eye Disease","A Single-Center, Randomized, Double Masked, Vehicle Controlled Clinical Study to Assess the Safety and Efficacy of iNexin™ Eye Drops Compared to Vehicle in Subjects With Dry Eye Disease",2021-09-28,2021,COMPLETED,PHASE1,30.0,ACTUAL,Other,United States,Cornea & Ocular Surface,Cornea & Ocular Surface,Pharmacologic,False,False,True,False
NCT05032248,Uses of Tacrolimus in Behcet Disease,Uses of Tacrolimus in Treatment of Oral Ulcers in Behcet Disease,2019-04-01,2021,COMPLETED,,40.0,ACTUAL,Other,Egypt,Uveitis & Inflammation,Uveitis & Inflammation,Pharmacologic,False,False,True,False
NCT05033106,Ranibizumab Vs Bevacizumab for Type 1 Retinopathy of Prematurity,Comparison Between Intravitreal Injection of Ranibizumab and Bevacizumab for Treatment of Type 1 Retinopathy of Prematurity,2020-09-01,2021,UNKNOWN,PHASE3,36.0,ESTIMATED,Other,Egypt,Retina,Medical Retina,Pharmacologic,False,False,False,True
NCT05034016,The Exploratory Clinical Trials on the Primary Safety and Effectiveness of High Myopic Posterior Scleral Fixation System,High Myopic Posterior Scleral Fixation System,2020-06-01,2021,UNKNOWN,,20.0,ESTIMATED,Industry,China,Refractive Surgery,Refractive Surgery,Device/Hardware,False,False,False,True
NCT05035017,Clinical Validation of the Apollo Daily Disposable Soft Contact Lenses,Clinical Validation of the Apollo Daily Disposable Soft Contact Lenses,2021-06-17,2021,COMPLETED,,35.0,ACTUAL,Industry,United States,Refractive Surgery,Refractive Surgery,Device/Hardware,False,False,True,False
NCT05035394,Swedish Microinvasive Glaucoma Surgery Study (SMIGS),A Prospective Randomized Trial Comparing Cataract Surgery as Stand Alone and Cataract Surgery Combined With Kahook Dual Blade Glide Goniotomy or Istent Inject W Trabecular Micro-Bypass Stent in Open-Angle Glaucoma.,2021-09-16,2021,ACTIVE_NOT_RECRUITING,,120.0,ACTUAL,Other,Sweden,Glaucoma,Glaucoma,Surgical/Interventional,False,False,True,True
NCT05036070,"Proof-of-concept Study for a New Intraocular Lens, MODEL C0001","Proof-of-concept Study for a New Intraocular Lens, MODEL C0001",2021-11-18,2021,COMPLETED,,113.0,ACTUAL,Industry,France,Cataract & Lens,Cataract & Lens,Device/Hardware,False,False,True,True
NCT05036954,Observational Study on the Efficacy and Tolerance of EYEBRID Lenses,Observational Study on the Efficacy and Tolerance of EYEBRID Lenses,2021-09-30,2021,UNKNOWN,,60.0,ESTIMATED,Other,France,Cornea & Ocular Surface,Cornea & Ocular Surface,Device/Hardware,False,False,False,True
NCT05037370,CONTOURA vs WFO Ablation PRK & LASIK,Topography-guided vs. Wavefront Optimized Corneal Refractive Surgery: A Prospective Contralateral Randomized Double-masked Study,2021-04-22,2021,RECRUITING,,400.0,ESTIMATED,U.S. Fed,United States,Cornea & Ocular Surface,Cornea & Ocular Surface,Device/Hardware,False,False,False,True
NCT05037396,Evaluation of Number of Patient Eyes That Remained on or Switched to Anti-VEGF Treatment After Initiation of Broluciumab,"Treatment History, Demographic Characteristics, Clinical Characteristics, and Early Treatment Patterns of Patients Who Received Brolucizumab for Neovascular Age-related Macular Degeneration: IRIS Registry Study",2020-03-05,2021,COMPLETED,,9457.0,ACTUAL,Industry,United States,Retina,Medical Retina,Pharmacologic,False,False,True,True
NCT05038020,A Study to Evaluate the Efficacy of Oral AKST4290 in Participants With Moderately Severe to Severe Diabetic Retinopathy (CAPRI),"A Double-Masked, Placebo-Controlled Study to Evaluate the Efficacy of Oral AKST4290 in Participants With Moderately Severe to Severe Diabetic Retinopathy (CAPRI)",2021-08-17,2021,TERMINATED,PHASE2,3.0,ACTUAL,Industry,United States,Retina,Medical Retina,Pharmacologic,False,False,True,True
NCT05038072,The Use of Suprachoroidal Triamcinolone Acetonide to Treat Macular Edema in Retinal Vein Occlusion,Suprachoroidal Triamcinolone Acetonide for the Treatment of Macular Edema Associated With Retinal Vein Occlusion: A Pilot Study,2019-07-25,2021,COMPLETED,,16.0,ACTUAL,Other,Syria,Uveitis & Inflammation,Uveitis & Inflammation,Pharmacologic,False,False,True,True
NCT05038241,HORMONES IN VERNAL KERATOCONJUNCTIVITIS,HORMONAL ROLE IN VERNAL KERATOCONJUNCTIVITIS,2021-04-01,2021,COMPLETED,,88.0,ACTUAL,Other,Italy,Cornea & Ocular Surface,Cornea & Ocular Surface,Other/Unspecified,False,False,True,True
NCT05038371,Connective Tissue Growth Factor in Patients With Neovascular Age Related Macular Degeneration,Connective Tissue Growth Factor in Patients With Neovascular Age Related Macular Degeneration,2021-09-01,2021,TERMINATED,,20.0,ACTUAL,Other,United States,Retina,Retina (Other/Unclear),Other/Unspecified,False,False,True,True
NCT05039112,Clinical Comparison of 2 Daily Disposable Toric Soft Contact Lenses,Clinical Comparison of 2 Daily Disposable Toric Soft Contact Lenses,2021-09-28,2021,COMPLETED,,64.0,ACTUAL,Industry,United States,Refractive Surgery,Refractive Surgery,Device/Hardware,False,False,True,False
NCT05039684,Inflammatory Biomarkers in Ocular Surface in Primary Open Angle Glaucoma or Ocular Hypertension Under Topical Prostaglandins,Inflammatory Biomarkers in Ocular Surface in Patients With Primary Open Angle Glaucoma and Ocular Hypertension Under Topical Prostaglandin Therapy,2021-10-01,2021,RECRUITING,,40.0,ESTIMATED,Other,Spain,Glaucoma,Glaucoma,Other/Unspecified,False,False,True,True
NCT05040009,Foot Care Assessment and Relation to Diabetic Complications,Foot Care and Footwear Assessment in Diabetic Patients and Its Relation to Diabetic Complications.,2021-12-01,2021,UNKNOWN,,259.0,ESTIMATED,Other,Egypt,General/Other,General/Other,Behavioral/Service,False,False,False,True
NCT05041543,Safety and Tolerability of NTX-101 in Korean Healthy Volunteers,"A Randomized, Double-blinded, Placebo-controlled, Dose Escalation, Phase 1 Clinical Trial to Evaluate the Safety and Tolerability of NTX-101 in Healthy Volunteers",2021-03-02,2021,COMPLETED,PHASE1,36.0,ACTUAL,Industry,South Korea,Glaucoma,Glaucoma,Pharmacologic,False,False,False,True
NCT05041881,"Long-term Comparative Analysis of Visual Outcomes With 3 Intraocular Lenses: Monofocal, Trifocal and Accommodating","Long-term Comparative Analysis of Visual Outcomes and Patients Satisfaction With 3 Intraocular Lenses: Trifocal, Accommodating and Monofocal",2020-09-01,2021,UNKNOWN,,40.0,ESTIMATED,Other,Czechia|Slovakia,Cataract & Lens,Cataract & Lens,Device/Hardware,False,False,False,True
NCT05042609,A Study of TRS01 in Subjects With Active Non-infectious Anterior Uveitis Including Subjects With Uveitic Glaucoma,"A Phase 3 Randomized, Active-Controlled, Double-Masked Study to Evaluate the Safety and Efficacy of TRS01 Eye Drops in the Treatment of Subjects With Active Non-infectious Anterior Uveitis Including Subjects With Uveitic Glaucoma",2021-09-20,2021,COMPLETED,PHASE3,142.0,ACTUAL,Industry,France|Germany|United States,Glaucoma,Glaucoma,Pharmacologic,False,False,False,True
NCT05042830,Contribution of Nasal IgE Production to the Boost of Systemic Allergen-specific IgE Upon Nasal Allergen Contact,Contribution of Local Nasal IgE Production to the Boost of Systemic Allergen-specific IgE Production Upon Nasal Allergen Contact - an Explorative Pilot Study,2021-11-11,2021,RECRUITING,,30.0,ESTIMATED,Other,Austria,Cornea & Ocular Surface,Cornea & Ocular Surface,Pharmacologic,False,False,False,True
NCT05042856,"To Evaluate IOL Position, Clinical Outcome of PanOptix in High Myopic Cataract Patients","A Prospective, Single Center Study to Evaluate IOL Position, Clinical Outcome of PanOptix in High Myopic Cataract Patients",2021-10-01,2021,UNKNOWN,,20.0,ESTIMATED,Other,China,Cataract & Lens,Cataract & Lens,Surgical/Interventional,False,False,True,True
NCT05042960,Computer Screen Properties Study,Investigating the Effects of Screen Brightness and Warm Tone Modulation on Dry Eye Symptoms,2021-09-15,2021,COMPLETED,,47.0,ACTUAL,Other,United States,Cornea & Ocular Surface,Cornea & Ocular Surface,Other/Unspecified,False,False,True,False
NCT05043077,Efficacy and Safety of Mydriatic Microdrops for Retinopathy Of Prematurity Screening,Efficacy and Safety of Mydriatic Microdrops for Retinopathy Of Prematurity Screening: a Non-inferiority Crossover Randomized Controlled Trial (MyMiROPS Trial),2021-09-07,2021,COMPLETED,PHASE4,83.0,ACTUAL,Other,Greece,Retina,Medical Retina,Pharmacologic,False,False,True,True
NCT05043454,Improving Age-Related Cognitive Decline With Exercise in Hypertensive Older Adults,Improving Age-Related Cognitive Decline With Exercise in Hypertensive Older Adults: A Pilot Study to Investigate A Retinal Microvascular Biomarker and the Role of IGF,2021-10-01,2021,COMPLETED,,11.0,ACTUAL,Other,United States,Retina,Retina (Other/Unclear),Other/Unspecified,False,False,False,True
NCT05043831,Direct Selective Laser Trabeculoplasty in Ethnic Chinese Population The Zhuiguang Trial,Direct Selective Laser Trabeculoplasty for Primary Open Angle Glaucoma and Ocular Hypertension in Ethnic Chinese Population The Zhuiguang Trial,2021-10-15,2021,WITHDRAWN,,0.0,ACTUAL,Industry,Missing/Not Listed,Glaucoma,Glaucoma,Surgical/Interventional,False,True,True,True
NCT05044598,RAFT - Clinical Trial of RAFT for Aniridia Related Keratopathy,RAFT - First in Human Phase I/II Clinical Trial of RAFT for Aniridia Related Keratopathy,2021-07-28,2021,COMPLETED,PHASE1/PHASE2,9.0,ACTUAL,Other,United Kingdom,Uveitis & Inflammation,Uveitis & Inflammation,Other/Unspecified,False,False,True,True
NCT05044793,A Clinical Study To Assess The Safety And Effectiveness Of The OMNI® Surgical System,A Multicenter Clinical Study To Assess The Long-Term Safety And Effectiveness Of The OMNI® Surgical System In Combination With Cataract Surgery In Eyes With Open Angle Glaucoma (GEMINI 2.0),2021-09-01,2021,COMPLETED,,70.0,ACTUAL,Industry,United States,Glaucoma,Glaucoma,Device/Hardware,False,False,True,True
NCT05045053,Efficacy of Xiidra in Dry Eye Disease After Collagen Cross Linking,Efficacy of Xiidra in the Management Dry Eye Disease After Corneal Collagen Cross Linking,2021-02-01,2021,UNKNOWN,PHASE4,40.0,ESTIMATED,Other,United Arab Emirates,Cornea & Ocular Surface,Cornea & Ocular Surface,Pharmacologic,False,False,True,True
NCT05045248,Efficacy of Apraclonidine Eye Drops in the Treatment of Ptosis Secondary to Myasthenia Gravis,Efficacy of Apraclonidine Eye Drops in the Treatment of Ptosis Secondary to Myasthenia Gravis,2020-06-01,2021,COMPLETED,PHASE2,10.0,ACTUAL,Other,Lebanon,Oculoplastics & Orbit,Oculoplastics & Orbit,Pharmacologic,False,False,False,True
NCT05045508,Investigator Initiated Study to Assess the Efficacy of OC-01 (Varenicline) Nasal Spray on Signs and Symptoms of Dry Eye Disease Following Photorefractive Keratectomy (PRK),"A Randomized, Controlled, Double-Masked, Two-Arm Investigator-Initiated Study to Assess the Efficacy of OC-01 (Varenicline) Nasal Spray on Signs and Symptoms of Dry Eye Disease Following Photorefractive Keratectomy (PRK)",2021-08-30,2021,UNKNOWN,PHASE3,60.0,ESTIMATED,Other,United States,Cornea & Ocular Surface,Cornea & Ocular Surface,Pharmacologic,False,False,True,False
NCT05045703,The Dark-Adapted Retinal Function Response in Choroideremia (DARC) Study,Characterization of Night Vision Impairment in Choroideremia and Short-Term Vitamin A Supplementation: The Dark-Adapted Retinal Function Response in Choroideremia (DARC) Study,2023-05-31,2021,WITHDRAWN,,0.0,ACTUAL,Other,United States,Uveitis & Inflammation,Uveitis & Inflammation,Other/Unspecified,False,False,True,True
NCT05047276,Phase I/II Study of AloCelyvir in Patients With Metastatic Uveal Melanoma,Phase I/II Study of AloCelyvir in Patients With Metastatic Uveal Melanoma,2021-10-01,2021,UNKNOWN,PHASE1/PHASE2,16.0,ESTIMATED,Other,Spain,Ocular Oncology,Ocular Oncology,Pharmacologic,False,False,True,False
NCT05047536,KZR-261 in Subjects With Advanced Solid Malignancies,"A Phase 1 Study of KZR-261, a Small Molecule Sec61 Inhibitor, in Subjects With Advanced Solid Malignancies",2021-09-30,2021,TERMINATED,PHASE1,61.0,ACTUAL,Industry,United States,Ocular Oncology,Ocular Oncology,Pharmacologic,False,False,True,False
NCT05048550,Babies in Glasses; a Feasibility Study.,Can Provision of Near Vision Glasses as an Early Intervention Improve Visual and Developmental Outcomes in Children With Perinatal Brain Insult? A Feasibility Study.,2021-09-09,2021,UNKNOWN,,55.0,ACTUAL,Other,United Kingdom,Refractive Surgery,Refractive Surgery,Device/Hardware,False,False,True,False
NCT05049070,"Study to Evaluate the Reliability, Validity and Safety of Subjective Mobile Refraction","A Prospective, Multicenter, Open Label Study to Evaluate the Reliability, Validity and Safety of Subjective Mobile Refraction Assessed by GoEyes",2021-09-15,2021,UNKNOWN,,349.0,ESTIMATED,Industry,United States,Refractive Surgery,Refractive Surgery,Imaging/Diagnostics,True,False,True,True
NCT05049603,A Randomized Clinical Trial to Evaluate the Effects of Atorvastatin on Graves' Orbitopathy (GO): the STAGO-2 Study,"Phase III, Double-blinded, Multicenter, Randomized Clinical Trial to Evaluate the Effects of Atorvastatin on Moderate-to-severe and Active Graves' Orbitopathy (GO) Treated With Intravenous Glucocorticoids: the STAGO-2 Study",2024-01-01,2021,NOT_YET_RECRUITING,PHASE3,102.0,ESTIMATED,Other,Italy,Oculoplastics & Orbit,Oculoplastics & Orbit,Pharmacologic,False,False,True,False
NCT05049629,Effect of Chitosan-N-Acetylcysteine on IOL-power Prior to Cataract Surgery,Effect of Chitosan-N-Acetylcysteine (Lacrimera®) on IOL-power Prior to Cataract Surgery: a Pilot Study,2021-05-12,2021,TERMINATED,,30.0,ACTUAL,Other,Austria,Cornea & Ocular Surface,Cornea & Ocular Surface,Device/Hardware,False,False,False,True
NCT05049642,Effect of Chitosan-N-acetylcysteine on Subjective Pain Sensation in Corneal Abrasion,Effect of Chitosan-N-acetylcysteine (Lacrimera®) on Subjective Pain Sensation in Corneal Abrasion: a Pilot Study,2021-05-12,2021,TERMINATED,,30.0,ACTUAL,Other,Austria,Cornea & Ocular Surface,Cornea & Ocular Surface,Device/Hardware,False,False,False,True
NCT05050578,Clinical Assessment of Two Reusable Silicone Hydrogel Contact Lenses,Clinical Assessment of Two Reusable Silicone Hydrogel Contact Lenses,2021-11-02,2021,COMPLETED,,166.0,ACTUAL,Industry,United States,Refractive Surgery,Refractive Surgery,Device/Hardware,False,False,True,False
NCT05051384,Superb Microvascular Intraocular Tumor Imaging Study (SMITIS),Using the Superb Microvascular Imaging Method in the Diagnosis of Intraocular Tumors (SMITIS),2022-04-27,2021,ACTIVE_NOT_RECRUITING,,22.0,ACTUAL,Other,France,Ocular Oncology,Ocular Oncology,Imaging/Diagnostics,False,False,True,True
NCT05051813,The Heidelberg Engineering ANTERION Corneal Epithelium Thickness Precision and Agreement Study,The Heidelberg Engineering ANTERION Corneal Epithelium Thickness Precision and Agreement Study,2021-09-07,2021,COMPLETED,,151.0,ACTUAL,Industry,United States,Cornea & Ocular Surface,Cornea & Ocular Surface,Device/Hardware,False,False,False,True
NCT05052242,Evaluation of Ocular Biometry in PACD With Two Swept Source Optical Coherence Tomography Devices,Evaluation of Ocular Biometry in Primary Angle-closure Disease With Two Swept Source Optical Coherence Tomography Devices,2020-05-01,2021,COMPLETED,,45.0,ACTUAL,Other,Thailand,Glaucoma,Glaucoma,Imaging/Diagnostics,False,False,True,True
NCT05052554,"Study With QR-504a to Evaluate Safety, Tolerability & Corneal Endothelium Molecular Biomarker(s) in Subjects With FECD3","Open-Label, Single-Dose, Exploratory Study With QR-504a to Evaluate Safety, Tolerability, and Corneal Endothelium Molecular Biomarker(s) in Subjects With Fuchs Endothelial Corneal Dystrophy With Trinucleotide Repeat Expansion in the TCF4 Gene (FECD3)",2021-08-10,2021,WITHDRAWN,PHASE1,0.0,ACTUAL,Industry,United Kingdom,Cornea & Ocular Surface,Cornea & Ocular Surface,Pharmacologic,False,False,True,True
NCT05052788,OCT Angio in Cerebral Small Vessel Disease,Optical Coherence Tomography Angiography in Patients With Cerebral Small Vessel Disease.,2021-10-01,2021,UNKNOWN,,60.0,ESTIMATED,Other,Missing/Not Listed,Retina,Retina (Other/Unclear),Device/Hardware,False,False,False,True
NCT05052905,VR-based Remote Rehabilitation for Pediatric ABI,Virtual Reality Based Rehabilitation of Vestibular and Oculomotor Function for Pediatric ABI in a Home Setting,2021-10-15,2021,COMPLETED,,2.0,ACTUAL,Industry,Israel,Neuro-Ophthalmology,Neuro-Ophthalmology,Device/Hardware,False,False,False,True
NCT05053399,Evaluation of the TECNIS Symfony® Toric Intraocular Lens,Evaluation of Clinical Outcomes in China for the TECNIS Symfony® Toric Intraocular Lens Model Series ZXT,2021-11-24,2021,COMPLETED,,82.0,ACTUAL,Industry,China,Cataract & Lens,Cataract & Lens,Device/Hardware,False,False,True,True
NCT05053620,Astigmatism Correction With Intrastromal Arcuate Incisions in Eyes Undergoing Cataract Surgery With Femtosecond Laser Using the Cassini Ambient With Iris Registration (ARCUATAS),Astigmatism Correction With Intrastromal Arcuate Incisions in Eyes Undergoing Cataract Surgery With Femtosecond Laser Using the Cassini Ambient With Iris Registration (ARCUATAS),2021-10-19,2021,COMPLETED,,22.0,ACTUAL,Industry,Spain,Cornea & Ocular Surface,Cornea & Ocular Surface,Device/Hardware,False,False,True,True
NCT05053698,Evolution of Aqueous Flare in Rhegmatogenous Retinal Detachments Treated With Gas or Silicone Oil Tamponade.,Evolution of Aqueous Flare in Rhegmatogenous Retinal Detachments Treated With Gas or Silicone Oil Tamponade.,2020-06-03,2021,COMPLETED,,48.0,ACTUAL,Other,France,Retina,Surgical Retina,Surgical/Interventional,False,True,True,True
